Sequence,Best Hit,e-value,Identities,Gaps,Identities_info,Gaps_info
parentB.XP_018222832.1,hybrid.SPGP0Q00280,0.0,99,0, Identities = 1638/1641 (99%), Gaps = 0/1641 (0%)
parentB.XP_018222833.1,hybrid.SPGP0Q00270,0.0,99,0, Identities = 1082/1094 (99%), Gaps = 5/1094 (0%)
parentB.XP_018222834.1,hybrid.SPGP0Q00250,0.0,99,0, Identities = 706/708 (99%), Gaps = 0/708 (0%)
parentB.XP_018222835.1,hybrid.SPGP0Q00240,0.0,99,0, Identities = 2328/2334 (99%), Gaps = 0/2334 (0%)
parentB.XP_018222836.1,hybrid.SPGP0Q00230,0.0,99,0, Identities = 6450/6480 (99%), Gaps = 0/6480 (0%)
parentB.XP_018222837.1,hybrid.SPGP0Q00220,0.0,99,0, Identities = 2097/2103 (99%), Gaps = 0/2103 (0%)
parentB.XP_018222838.1,hybrid.SPGP0Q00200,0.0,99,0, Identities = 893/900 (99%), Gaps = 0/900 (0%)
parentB.XP_018222839.1,hybrid.SPGP0Q00190,0.0,99,0, Identities = 3395/3417 (99%), Gaps = 0/3417 (0%)
parentB.XP_018222840.1,hybrid.SPGP0Q00180,0.0,99,0, Identities = 790/795 (99%), Gaps = 0/795 (0%)
parentB.XP_018222841.1,hybrid.SPGP0Q00170,0.0,99,0, Identities = 1257/1263 (99%), Gaps = 0/1263 (0%)
parentB.XP_018222842.1,hybrid.SPGP0Q00160,0.0,99,0, Identities = 668/672 (99%), Gaps = 0/672 (0%)
parentB.XP_018222843.1,hybrid.SPGP0Q00150,0.0,99,0, Identities = 788/795 (99%), Gaps = 0/795 (0%)
parentB.XP_018222844.1,hybrid.SPGP0Q00140,3e-133,99,0, Identities = 257/258 (99%), Gaps = 0/258 (0%)
parentB.XP_018222845.1,hybrid.SPGP0Q00130,0.0,99,0, Identities = 706/711 (99%), Gaps = 0/711 (0%)
parentB.XP_018222846.1,hybrid.SPGP0Q00120,0.0,99,0, Identities = 630/636 (99%), Gaps = 0/636 (0%)
parentB.XP_018222847.1,hybrid.SPGP0Q00110,0.0,99,0, Identities = 1266/1278 (99%), Gaps = 0/1278 (0%)
parentB.XP_018222848.1,hybrid.SPGP0Q00100,0.0,98,0, Identities = 1634/1665 (98%), Gaps = 0/1665 (0%)
parentB.XP_018222850.1,hybrid.SPGP0B00100,0.0,83,1, Identities = 1379/1671 (83%), Gaps = 19/1671 (1%)
parentB.XP_018222851.1,hybrid.SPGP0BF00110,0.0,92,0, Identities = 1612/1759 (92%), Gaps = 2/1759 (0%)
parentB.XP_018222852.1,hybrid.SPGP0BF00100,0.0,97,0, Identities = 1667/1719 (97%), Gaps = 0/1719 (0%)
parentB.XP_018222853.1,hybrid.SPGP0N03360,0.0,84,1, Identities = 1497/1777 (84%), Gaps = 14/1777 (1%)
parentB.XP_018222854.1,hybrid.SPGP0CZ00100,0.0,98,0, Identities = 1786/1821 (98%), Gaps = 0/1821 (0%)
parentB.XP_018222855.1,hybrid.SPGP0C04800,0.0,99,0, Identities = 361/363 (99%), Gaps = 0/363 (0%)
parentB.XP_018222856.1,hybrid.SPGP0CZ00100,0.0,98,0, Identities = 1785/1821 (98%), Gaps = 0/1821 (0%)
parentB.XP_018222857.1,hybrid.SPGP0C04800,0.0,99,0, Identities = 361/363 (99%), Gaps = 0/363 (0%)
parentB.XP_018222489.1,hybrid.SPGP0AF01180,0.0,95,0, Identities = 797/842 (95%), Gaps = 0/842 (0%)
parentB.XP_018222490.1,hybrid.SPGP0AF01180,0.0,99,1, Identities = 1160/1176 (99%), Gaps = 8/1176 (1%)
parentB.XP_018222491.1,hybrid.SPGP0AF01170,0.0,99,0, Identities = 2547/2562 (99%), Gaps = 1/2562 (0%)
parentB.XP_018222492.1,hybrid.SPGP0AF01160,0.0,99,0, Identities = 1845/1854 (99%), Gaps = 0/1854 (0%)
parentB.XP_018222493.1,hybrid.SPGP0AF01150,0.0,99,0, Identities = 1336/1338 (99%), Gaps = 0/1338 (0%)
parentB.XP_018222494.1,hybrid.SPGP0AF01140,0.0,99,0, Identities = 2182/2190 (99%), Gaps = 0/2190 (0%)
parentB.XP_018222495.1,hybrid.SPGP0AF01130,0.0,99,0, Identities = 623/624 (99%), Gaps = 0/624 (0%)
parentB.XP_018222496.1,hybrid.SPGP0AF01120,0.0,99,0, Identities = 764/765 (99%), Gaps = 0/765 (0%)
parentB.XP_018222497.1,hybrid.SPGP0AF01110,0.0,99,0, Identities = 1023/1026 (99%), Gaps = 0/1026 (0%)
parentB.XP_018222498.1,hybrid.SPGP0AF01100,0.0,99,0, Identities = 2007/2016 (99%), Gaps = 0/2016 (0%)
parentB.XP_018222499.1,hybrid.SPGP0AF01090,0.0,99,0, Identities = 1868/1872 (99%), Gaps = 0/1872 (0%)
parentB.XP_018222500.1,hybrid.SPGP0AF01080,0.0,99,0, Identities = 1616/1623 (99%), Gaps = 0/1623 (0%)
parentB.XP_018222501.1,hybrid.SPGP0AF01070,1e-57,100,0, Identities = 120/120 (100%), Gaps = 0/120 (0%)
parentB.XP_018222502.1,hybrid.SPGP0AF01060,0.0,99,0, Identities = 755/756 (99%), Gaps = 0/756 (0%)
parentB.XP_018222503.1,hybrid.SPGP0AF01050,0.0,99,0, Identities = 1371/1374 (99%), Gaps = 0/1374 (0%)
parentB.XP_018222504.1,hybrid.SPGP0AF01040,0.0,99,0, Identities = 4021/4059 (99%), Gaps = 0/4059 (0%)
parentB.XP_018222505.1,hybrid.SPGP0AF01030,0.0,99,0, Identities = 765/771 (99%), Gaps = 0/771 (0%)
parentB.XP_018222506.1,hybrid.SPGP0AF01010,0.0,99,0, Identities = 3171/3204 (99%), Gaps = 0/3204 (0%)
parentB.XP_018222507.1,hybrid.SPGP0AF01000,0.0,99,0, Identities = 5209/5265 (99%), Gaps = 3/5265 (0%)
parentB.XP_018222508.1,hybrid.SPGP0AF00990,0.0,99,0, Identities = 689/693 (99%), Gaps = 0/693 (0%)
parentB.XP_018222509.1,hybrid.SPGP0AF00980,0.0,99,0, Identities = 1151/1158 (99%), Gaps = 0/1158 (0%)
parentB.XP_018222510.1,hybrid.SPGP0AF00970,0.0,99,0, Identities = 1095/1104 (99%), Gaps = 0/1104 (0%)
parentB.XP_018222511.1,hybrid.SPGP0AF00960,0.0,99,0, Identities = 861/870 (99%), Gaps = 0/870 (0%)
parentB.XP_018222512.1,hybrid.SPGP0AF00950,0.0,99,0, Identities = 1475/1494 (99%), Gaps = 0/1494 (0%)
parentB.XP_018222513.1,hybrid.SPGP0AF00930,0.0,99,0, Identities = 3052/3090 (99%), Gaps = 0/3090 (0%)
parentB.XP_018222514.1,hybrid.SPGP0AF00920,0.0,97,2, Identities = 2509/2595 (97%), Gaps = 48/2595 (2%)
parentB.XP_018222515.1,hybrid.SPGP0AF00910,0.0,98,0, Identities = 2281/2316 (98%), Gaps = 0/2316 (0%)
parentB.XP_018222516.1,hybrid.SPGP0AF00900,0.0,99,0, Identities = 1504/1512 (99%), Gaps = 0/1512 (0%)
parentB.XP_018222517.1,hybrid.SPGP0AF00890,0.0,98,1, Identities = 1420/1446 (98%), Gaps = 21/1446 (1%)
parentB.XP_018222519.1,hybrid.SPGP0AF00860,0.0,99,0, Identities = 1486/1500 (99%), Gaps = 0/1500 (0%)
parentB.XP_018222520.1,hybrid.SPGP0AF00850,1e-121,100,0, Identities = 234/234 (100%), Gaps = 0/234 (0%)
parentB.XP_018222521.1,hybrid.SPGP0AF00840,0.0,100,0, Identities = 480/480 (100%), Gaps = 0/480 (0%)
parentB.XP_018222522.1,hybrid.SPGP0AF00830,0.0,99,0, Identities = 1538/1548 (99%), Gaps = 3/1548 (0%)
parentB.XP_018222523.1,hybrid.SPGP0AF00820,2e-171,99,0, Identities = 326/327 (99%), Gaps = 0/327 (0%)
parentB.XP_018222524.1,hybrid.SPGP0AF00810,0.0,99,0, Identities = 2120/2130 (99%), Gaps = 6/2130 (0%)
parentB.XP_018222525.1,hybrid.SPGP0AF00800,0.0,99,0, Identities = 667/669 (99%), Gaps = 0/669 (0%)
parentB.XP_018222526.1,hybrid.SPGP0AF00790,0.0,99,0, Identities = 1623/1626 (99%), Gaps = 0/1626 (0%)
parentB.XP_018222527.1,hybrid.SPGP0AF00780,0.0,100,0, Identities = 594/594 (100%), Gaps = 0/594 (0%)
parentB.XP_018222528.1,hybrid.SPGP0AF00770,0.0,99,0, Identities = 2275/2286 (99%), Gaps = 0/2286 (0%)
parentB.XP_018222529.1,hybrid.SPGP0AF00760,0.0,99,0, Identities = 3671/3687 (99%), Gaps = 0/3687 (0%)
parentB.XP_018222530.1,hybrid.SPGP0AF00750,0.0,99,0, Identities = 6406/6429 (99%), Gaps = 0/6429 (0%)
parentB.XP_018222531.1,hybrid.SPGP0AF00740,0.0,100,0, Identities = 648/648 (100%), Gaps = 0/648 (0%)
parentB.XP_018222532.1,hybrid.SPGP0AF00730,0.0,99,0, Identities = 2466/2490 (99%), Gaps = 3/2490 (0%)
parentB.XP_018222533.1,hybrid.SPGP0AF00720,0.0,99,0, Identities = 2608/2637 (99%), Gaps = 0/2637 (0%)
parentB.XP_018222534.1,hybrid.SPGP0AF00710,0.0,99,0, Identities = 1806/1821 (99%), Gaps = 0/1821 (0%)
parentB.XP_018222535.1,hybrid.SPGP0AF00700,0.0,99,0, Identities = 1310/1329 (99%), Gaps = 0/1329 (0%)
parentB.XP_018222536.1,hybrid.SPGP0AF00690,0.0,99,0, Identities = 608/612 (99%), Gaps = 0/612 (0%)
parentB.XP_018222537.1,hybrid.SPGP0AF00680,0.0,99,0, Identities = 2499/2520 (99%), Gaps = 0/2520 (0%)
parentB.XP_018222538.1,hybrid.SPGP0AF00670,0.0,99,0, Identities = 465/468 (99%), Gaps = 0/468 (0%)
parentB.XP_018222539.1,hybrid.SPGP0AF00660,0.0,99,0, Identities = 914/921 (99%), Gaps = 0/921 (0%)
parentB.XP_018222540.1,hybrid.SPGP0AF00650,0.0,99,0, Identities = 1332/1350 (99%), Gaps = 0/1350 (0%)
parentB.XP_018222541.1,hybrid.SPGP0AF00640,0.0,99,0, Identities = 1586/1605 (99%), Gaps = 0/1605 (0%)
parentB.XP_018222542.1,hybrid.SPGP0AF00630,0.0,99,0, Identities = 1055/1062 (99%), Gaps = 0/1062 (0%)
parentB.XP_018222543.1,hybrid.SPGP0AF00620,0.0,99,0, Identities = 680/684 (99%), Gaps = 3/684 (0%)
parentB.XP_018222544.1,hybrid.SPGP0AF00600,0.0,96,0, Identities = 2270/2370 (96%), Gaps = 11/2370 (0%)
parentB.XP_018222545.1,hybrid.SPGP0AF00600,0.0,99,0, Identities = 1057/1071 (99%), Gaps = 0/1071 (0%)
parentB.XP_018222546.1,hybrid.SPGP0AF00590,0.0,99,0, Identities = 2124/2130 (99%), Gaps = 0/2130 (0%)
parentB.XP_018222547.1,hybrid.SPGP0AF00580,0.0,99,0, Identities = 1325/1329 (99%), Gaps = 0/1329 (0%)
parentB.XP_018222548.1,hybrid.SPGP0AF00570,0.0,99,0, Identities = 2408/2424 (99%), Gaps = 0/2424 (0%)
parentB.XP_018222549.1,hybrid.SPGP0AF00560,0.0,99,0, Identities = 1407/1410 (99%), Gaps = 0/1410 (0%)
parentB.XP_018222550.1,hybrid.SPGP0AF00550,0.0,99,0, Identities = 512/513 (99%), Gaps = 0/513 (0%)
parentB.XP_018222551.1,hybrid.SPGP0AF00540,0.0,99,0, Identities = 1499/1503 (99%), Gaps = 0/1503 (0%)
parentB.XP_018222552.1,hybrid.SPGP0AF00530,0.0,99,0, Identities = 2256/2259 (99%), Gaps = 0/2259 (0%)
parentB.XP_018222553.1,hybrid.SPGP0AF00520,0.0,97,3, Identities = 627/648 (97%), Gaps = 21/648 (3%)
parentB.XP_018222554.1,hybrid.SPGP0AF00510,0.0,99,0, Identities = 1095/1101 (99%), Gaps = 0/1101 (0%)
parentB.XP_018222555.1,hybrid.SPGP0AF00500,0.0,99,0, Identities = 5126/5173 (99%), Gaps = 0/5173 (0%)
parentB.XP_018222556.1,hybrid.SPGP0AF00490,0.0,99,0, Identities = 1501/1503 (99%), Gaps = 0/1503 (0%)
parentB.XP_018222557.1,hybrid.SPGP0AF00480,0.0,99,0, Identities = 2164/2175 (99%), Gaps = 0/2175 (0%)
parentB.XP_018222558.1,hybrid.SPGP0AF00470,0.0,99,0, Identities = 1836/1845 (99%), Gaps = 0/1845 (0%)
parentB.XP_018222559.1,hybrid.SPGP0AF00460,0.0,99,0, Identities = 1098/1101 (99%), Gaps = 0/1101 (0%)
parentB.XP_018222560.1,hybrid.SPGP0AF00450,0.0,99,0, Identities = 1005/1008 (99%), Gaps = 0/1008 (0%)
parentB.XP_018222561.1,hybrid.SPGP0AF00430,0.0,99,0, Identities = 839/843 (99%), Gaps = 0/843 (0%)
parentB.XP_018222562.1,hybrid.SPGP0AF00420,0.0,99,0, Identities = 1657/1659 (99%), Gaps = 0/1659 (0%)
parentB.XP_018222563.1,hybrid.SPGP0AF00410,0.0,99,0, Identities = 2017/2031 (99%), Gaps = 0/2031 (0%)
parentB.XP_018222564.1,hybrid.SPGP0AF00400,0.0,99,0, Identities = 3101/3108 (99%), Gaps = 0/3108 (0%)
parentB.XP_018222565.1,hybrid.SPGP0AF00390,0.0,99,0, Identities = 3505/3513 (99%), Gaps = 0/3513 (0%)
parentB.XP_018222566.1,hybrid.SPGP0AF00380,2e-78,100,0, Identities = 156/156 (100%), Gaps = 0/156 (0%)
parentB.XP_018222567.1,hybrid.SPGP0AF00370,0.0,99,0, Identities = 946/948 (99%), Gaps = 0/948 (0%)
parentB.XP_018222568.1,hybrid.SPGP0AF00360,1e-91,100,0, Identities = 180/180 (100%), Gaps = 0/180 (0%)
parentB.XP_018222569.1,hybrid.SPGP0AF00350,0.0,98,2, Identities = 430/441 (98%), Gaps = 9/441 (2%)
parentB.XP_018222570.1,hybrid.SPGP0AF00340,0.0,99,1, Identities = 705/714 (99%), Gaps = 6/714 (1%)
parentB.XP_018222571.1,hybrid.SPGP0AF00320,7e-150,99,0, Identities = 289/291 (99%), Gaps = 0/291 (0%)
parentB.XP_018222572.1,hybrid.SPGP0AF00300,0.0,99,0, Identities = 358/360 (99%), Gaps = 0/360 (0%)
parentB.XP_018222573.1,hybrid.SPGP0AF00290,0.0,99,0, Identities = 1666/1674 (99%), Gaps = 0/1674 (0%)
parentB.XP_018222574.1,hybrid.SPGP0AF00280,0.0,99,0, Identities = 2539/2550 (99%), Gaps = 0/2550 (0%)
parentB.XP_018222575.1,hybrid.SPGP0AF00270,0.0,99,0, Identities = 1501/1512 (99%), Gaps = 0/1512 (0%)
parentB.XP_018222576.1,hybrid.SPGP0AF00260,0.0,99,0, Identities = 2995/3012 (99%), Gaps = 0/3012 (0%)
parentB.XP_018222577.1,hybrid.SPGP0AF00250,0.0,99,0, Identities = 886/888 (99%), Gaps = 0/888 (0%)
parentB.XP_018222578.1,hybrid.SPGP0AF00240,0.0,99,0, Identities = 600/603 (99%), Gaps = 0/603 (0%)
parentB.XP_018222579.1,hybrid.SPGP0AF00230,0.0,99,0, Identities = 714/717 (99%), Gaps = 0/717 (0%)
parentB.XP_018222580.1,hybrid.SPGP0AF00220,0.0,99,0, Identities = 1636/1641 (99%), Gaps = 0/1641 (0%)
parentB.XP_018222581.1,hybrid.SPGP0AF00210,0.0,99,0, Identities = 857/858 (99%), Gaps = 0/858 (0%)
parentB.XP_018222582.1,hybrid.SPGP0AF00200,0.0,99,1, Identities = 1119/1131 (99%), Gaps = 6/1131 (1%)
parentB.XP_018222583.1,hybrid.SPGP0AF00190,0.0,99,0, Identities = 887/888 (99%), Gaps = 0/888 (0%)
parentB.XP_018222584.1,hybrid.SPGP0AF00180,0.0,99,0, Identities = 1984/1992 (99%), Gaps = 0/1992 (0%)
parentB.XP_018222585.1,hybrid.SPGP0AF00170,0.0,99,0, Identities = 370/372 (99%), Gaps = 0/372 (0%)
parentB.XP_018222586.1,hybrid.SPGP0AF00160,0.0,100,0, Identities = 801/801 (100%), Gaps = 0/801 (0%)
parentB.XP_018222587.1,hybrid.SPGP0AF00150,0.0,99,0, Identities = 1632/1638 (99%), Gaps = 0/1638 (0%)
parentB.XP_018222588.1,hybrid.SPGP0AF00140,0.0,99,0, Identities = 819/825 (99%), Gaps = 0/825 (0%)
parentB.XP_018222589.1,hybrid.SPGP0AF00130,0.0,99,0, Identities = 1456/1458 (99%), Gaps = 0/1458 (0%)
parentB.XP_018222591.1,hybrid.SPGP0AF00120,0.0,99,0, Identities = 1137/1140 (99%), Gaps = 0/1140 (0%)
parentB.XP_018222592.1,hybrid.SPGP0AF00120,0.0,95,1, Identities = 1636/1727 (95%), Gaps = 10/1727 (1%)
parentB.XP_018222593.1,hybrid.SPGP0AF00110,0.0,98,1, Identities = 713/726 (98%), Gaps = 6/726 (1%)
parentB.XP_018222594.1,hybrid.SPGP0AF00100,0.0,99,0, Identities = 1189/1206 (99%), Gaps = 0/1206 (0%)
parentB.XP_018222595.1,hybrid.SPGP0AL00760,0.0,99,0, Identities = 750/756 (99%), Gaps = 0/756 (0%)
parentB.XP_018221993.1,hybrid.SPGP0CY00100,0.0,91,0, Identities = 802/885 (91%), Gaps = 2/885 (0%)
parentB.XP_018221994.1,hybrid.SPGP0M03420,0.0,83,1, Identities = 853/1031 (83%), Gaps = 13/1031 (1%)
parentB.XP_018221999.1,hybrid.SPGP0S01050,0.0,79,1, Identities = 859/1087 (79%), Gaps = 6/1087 (1%)
parentB.XP_018222000.1,hybrid.SPGP0AK00150,0.0,81,1, Identities = 915/1128 (81%), Gaps = 12/1128 (1%)
parentB.XP_018222002.1,hybrid.SPGP0AK00170,0.0,90,0, Identities = 1316/1462 (90%), Gaps = 2/1462 (0%)
parentB.XP_018222003.1,hybrid.SPGP0AK00190,0.0,80,1, Identities = 2278/2859 (80%), Gaps = 29/2859 (1%)
parentB.XP_018222008.1,hybrid.SPGP0AK00240,0.0,83,0, Identities = 966/1161 (83%), Gaps = 1/1161 (0%)
parentB.XP_018222009.1,hybrid.SPGP0AK00250,0.0,88,0, Identities = 1880/2143 (88%), Gaps = 0/2143 (0%)
parentB.XP_018222015.1,hybrid.SPGP0AK00310,0.0,85,0, Identities = 2428/2870 (85%), Gaps = 0/2870 (0%)
parentB.XP_018222016.1,hybrid.SPGP0AK00320,7e-129,78,5, Identities = 607/777 (78%), Gaps = 37/777 (5%)
parentB.XP_018222017.1,hybrid.SPGP0AK00330,0.0,80,0, Identities = 1542/1938 (80%), Gaps = 9/1938 (0%)
parentB.XP_018222018.1,hybrid.SPGP0AK00340,0.0,85,0, Identities = 2049/2412 (85%), Gaps = 6/2412 (0%)
parentB.XP_018222022.1,hybrid.SPGP0AK00390,0.0,78,2, Identities = 1780/2278 (78%), Gaps = 50/2278 (2%)
parentB.XP_018222024.1,hybrid.SPGP0AK00410,0.0,80,2, Identities = 2325/2909 (80%), Gaps = 53/2909 (2%)
parentB.XP_018222027.1,hybrid.SPGP0C01010,3e-130,89,0, Identities = 330/370 (89%), Gaps = 0/370 (0%)
parentB.XP_018222028.1,hybrid.SPGP0AK00440,0.0,86,0, Identities = 873/1014 (86%), Gaps = 0/1014 (0%)
parentB.XP_018222031.1,hybrid.SPGP0AK00470,1e-61,83,2, Identities = 224/271 (83%), Gaps = 5/271 (2%)
parentB.XP_018222032.1,hybrid.SPGP0AK00480,0.0,81,0, Identities = 677/834 (81%), Gaps = 0/834 (0%)
parentB.XP_018222036.1,hybrid.SPGP0AK00530,0.0,82,0, Identities = 985/1195 (82%), Gaps = 2/1195 (0%)
parentB.XP_018222037.1,hybrid.SPGP0AK00540,5e-171,79,1, Identities = 713/906 (79%), Gaps = 6/906 (1%)
parentB.XP_018222038.1,hybrid.SPGP0AK00550,0.0,83,0, Identities = 897/1080 (83%), Gaps = 0/1080 (0%)
parentB.XP_018222041.1,hybrid.SPGP0AK00580,7e-176,81,1, Identities = 631/778 (81%), Gaps = 8/778 (1%)
parentB.XP_018222042.1,hybrid.SPGP0AK00590,0.0,84,0, Identities = 2624/3112 (84%), Gaps = 7/3112 (0%)
parentB.XP_018222043.1,hybrid.SPGP0AK00600,0.0,84,0, Identities = 4164/4962 (84%), Gaps = 3/4962 (0%)
parentB.XP_018222047.1,hybrid.SPGP0AK00630,0.0,85,0, Identities = 1946/2297 (85%), Gaps = 6/2297 (0%)
parentB.XP_018222048.1,hybrid.SPGP0AK00640,2e-163,83,0, Identities = 511/612 (83%), Gaps = 0/612 (0%)
parentB.XP_018222049.1,hybrid.SPGP0AK00650,5e-86,79,0, Identities = 355/447 (79%), Gaps = 0/447 (0%)
parentB.XP_018222050.1,hybrid.SPGP0AK00660,0.0,79,1, Identities = 3545/4462 (79%), Gaps = 54/4462 (1%)
parentB.XP_018222051.1,hybrid.SPGP0AK00670,0.0,78,0, Identities = 1008/1288 (78%), Gaps = 6/1288 (0%)
parentB.XP_018222052.1,hybrid.SPGP0AK00680,0.0,82,0, Identities = 6565/8034 (82%), Gaps = 30/8034 (0%)
parentB.XP_018222053.1,hybrid.SPGP0AK00690,3e-33,85,0, Identities = 115/135 (85%), Gaps = 0/135 (0%)
parentB.XP_018222055.1,hybrid.SPGP0KQ00100,2e-49,76,7, Identities = 332/437 (76%), Gaps = 31/437 (7%)
parentB.XP_018222057.1,hybrid.SPGP0AK00720,0.0,87,1, Identities = 1392/1599 (87%), Gaps = 20/1599 (1%)
parentB.XP_018222058.1,hybrid.SPGP0AK00730,4e-178,98,0, Identities = 352/360 (98%), Gaps = 0/360 (0%)
parentB.XP_018222059.1,hybrid.SPGP0AK00740,1e-159,88,0, Identities = 413/468 (88%), Gaps = 0/468 (0%)
parentB.XP_018222065.1,hybrid.SPGP0AK00800,0.0,82,0, Identities = 2174/2642 (82%), Gaps = 8/2642 (0%)
parentB.XP_018222066.1,hybrid.SPGP0AK00810,0.0,78,1, Identities = 1082/1395 (78%), Gaps = 20/1395 (1%)
parentB.XP_018222067.1,hybrid.SPGP0BK00100,0.0,82,1, Identities = 1529/1859 (82%), Gaps = 27/1859 (1%)
parentB.XP_018222068.1,hybrid.SPGP0BK00110,5e-109,72,4, Identities = 1103/1533 (72%), Gaps = 59/1533 (4%)
parentB.XP_018222071.1,hybrid.SPGP0BK00140,0.0,80,2, Identities = 1542/1917 (80%), Gaps = 43/1917 (2%)
parentB.XP_018222072.1,hybrid.SPGP0E04270,0.0,99,0, Identities = 1392/1398 (99%), Gaps = 0/1398 (0%)
parentB.XP_018222073.1,hybrid.SPGP0E04260,0.0,99,0, Identities = 1674/1677 (99%), Gaps = 0/1677 (0%)
parentB.XP_018222074.1,hybrid.SPGP0E04250,0.0,99,0, Identities = 1107/1111 (99%), Gaps = 1/1111 (0%)
parentB.XP_018222075.1,hybrid.SPGP0E04240,0.0,99,0, Identities = 1276/1281 (99%), Gaps = 0/1281 (0%)
parentB.XP_018222076.1,hybrid.SPGP0E04230,0.0,99,0, Identities = 2842/2853 (99%), Gaps = 0/2853 (0%)
parentB.XP_018222077.1,hybrid.SPGP0E04220,0.0,99,0, Identities = 697/699 (99%), Gaps = 0/699 (0%)
parentB.XP_018222078.1,hybrid.SPGP0E04210,0.0,98,2, Identities = 1339/1365 (98%), Gaps = 21/1365 (2%)
parentB.XP_018222079.1,hybrid.SPGP0E04200,0.0,99,0, Identities = 2692/2697 (99%), Gaps = 0/2697 (0%)
parentB.XP_018222081.1,hybrid.SPGP0E04180,0.0,99,0, Identities = 924/927 (99%), Gaps = 0/927 (0%)
parentB.XP_018222082.1,hybrid.SPGP0E04170,0.0,99,0, Identities = 932/939 (99%), Gaps = 0/939 (0%)
parentB.XP_018222083.1,hybrid.SPGP0E04160,0.0,99,0, Identities = 1708/1716 (99%), Gaps = 0/1716 (0%)
parentB.XP_018222084.1,hybrid.SPGP0E04150,0.0,99,0, Identities = 1118/1125 (99%), Gaps = 0/1125 (0%)
parentB.XP_018222085.1,hybrid.SPGP0E04140,0.0,99,0, Identities = 1568/1575 (99%), Gaps = 0/1575 (0%)
parentB.XP_018222086.1,hybrid.SPGP0E04130,0.0,99,0, Identities = 1041/1047 (99%), Gaps = 0/1047 (0%)
parentB.XP_018222087.1,hybrid.SPGP0E04120,0.0,99,0, Identities = 3243/3252 (99%), Gaps = 0/3252 (0%)
parentB.XP_018222088.1,hybrid.SPGP0E04110,0.0,99,0, Identities = 1127/1131 (99%), Gaps = 0/1131 (0%)
parentB.XP_018222089.1,hybrid.SPGP0E04100,0.0,99,0, Identities = 806/810 (99%), Gaps = 0/810 (0%)
parentB.XP_018222090.1,hybrid.SPGP0E04090,0.0,99,0, Identities = 1024/1026 (99%), Gaps = 0/1026 (0%)
parentB.XP_018222091.1,hybrid.SPGP0E04080,0.0,99,0, Identities = 3386/3396 (99%), Gaps = 0/3396 (0%)
parentB.XP_018222092.1,hybrid.SPGP0E04070,0.0,99,0, Identities = 4424/4455 (99%), Gaps = 18/4455 (0%)
parentB.XP_018222093.1,hybrid.SPGP0E04060,0.0,99,0, Identities = 1127/1131 (99%), Gaps = 0/1131 (0%)
parentB.XP_018222094.1,hybrid.SPGP0E04050,0.0,99,0, Identities = 575/576 (99%), Gaps = 0/576 (0%)
parentB.XP_018222095.1,hybrid.SPGP0E04040,0.0,99,0, Identities = 933/936 (99%), Gaps = 0/936 (0%)
parentB.XP_018222096.1,hybrid.SPGP0E04030,0.0,99,0, Identities = 2108/2118 (99%), Gaps = 0/2118 (0%)
parentB.XP_018222097.1,hybrid.SPGP0E04020,0.0,99,0, Identities = 2084/2091 (99%), Gaps = 0/2091 (0%)
parentB.XP_018222098.1,hybrid.SPGP0E04010,0.0,99,0, Identities = 1237/1242 (99%), Gaps = 0/1242 (0%)
parentB.XP_018222099.1,hybrid.SPGP0E04000,0.0,99,0, Identities = 1847/1851 (99%), Gaps = 0/1851 (0%)
parentB.XP_018222100.1,hybrid.SPGP0E03990,0.0,99,0, Identities = 2731/2739 (99%), Gaps = 3/2739 (0%)
parentB.XP_018222101.1,hybrid.SPGP0E03980,0.0,99,0, Identities = 3645/3657 (99%), Gaps = 0/3657 (0%)
parentB.XP_018222102.1,hybrid.SPGP0E03970,0.0,99,0, Identities = 2410/2415 (99%), Gaps = 0/2415 (0%)
parentB.XP_018222103.1,hybrid.SPGP0E03960,0.0,99,0, Identities = 1027/1032 (99%), Gaps = 0/1032 (0%)
parentB.XP_018222104.1,hybrid.SPGP0E03950,0.0,99,0, Identities = 2249/2256 (99%), Gaps = 0/2256 (0%)
parentB.XP_018222105.1,hybrid.SPGP0E03940,0.0,99,0, Identities = 952/960 (99%), Gaps = 0/960 (0%)
parentB.XP_018222106.1,hybrid.SPGP0E03930,0.0,100,0, Identities = 654/654 (100%), Gaps = 0/654 (0%)
parentB.XP_018222107.1,hybrid.SPGP0E03920,0.0,99,0, Identities = 1318/1329 (99%), Gaps = 0/1329 (0%)
parentB.XP_018222108.1,hybrid.SPGP0E03910,0.0,99,0, Identities = 3790/3807 (99%), Gaps = 0/3807 (0%)
parentB.XP_018222109.1,hybrid.SPGP0E03900,0.0,99,0, Identities = 4197/4209 (99%), Gaps = 0/4209 (0%)
parentB.XP_018222110.1,hybrid.SPGP0E03890,0.0,99,0, Identities = 1369/1377 (99%), Gaps = 0/1377 (0%)
parentB.XP_018222111.1,hybrid.SPGP0E03880,0.0,99,0, Identities = 1352/1353 (99%), Gaps = 0/1353 (0%)
parentB.XP_018222112.1,hybrid.SPGP0E03870,0.0,99,0, Identities = 850/855 (99%), Gaps = 0/855 (0%)
parentB.XP_018222113.1,hybrid.SPGP0E03860,0.0,100,0, Identities = 393/393 (100%), Gaps = 0/393 (0%)
parentB.XP_018222114.1,hybrid.SPGP0E03850,0.0,99,1, Identities = 482/485 (99%), Gaps = 3/485 (1%)
