Sequence,Best Hit,e-value,Identities,Gaps,Identities_info,Gaps_info
hybrid.SPGP0N02370,parentA.YJL107C,0.0,99,0, Identities = 1160/1165 (99%), Gaps = 1/1165 (0%)
hybrid.SPGP0N02380,parentA.YJL109C,0.0,99,0, Identities = 5294/5310 (99%), Gaps = 0/5310 (0%)
hybrid.SPGP0N02390,parentA.YJL110C,0.0,99,0, Identities = 1651/1656 (99%), Gaps = 0/1656 (0%)
hybrid.SPGP0N02400,parentA.YJL111W,0.0,99,0, Identities = 1650/1653 (99%), Gaps = 0/1653 (0%)
hybrid.SPGP0N02410,parentA.YJL112W,0.0,99,0, Identities = 2136/2145 (99%), Gaps = 0/2145 (0%)
hybrid.SPGP0N02420,parentA.YJL115W,0.0,99,0, Identities = 835/840 (99%), Gaps = 0/840 (0%)
hybrid.SPGP0N02430,parentA.YJL116C,0.0,99,0, Identities = 1011/1014 (99%), Gaps = 0/1014 (0%)
hybrid.SPGP0N02440,parentA.YJL117W,0.0,99,0, Identities = 932/936 (99%), Gaps = 0/936 (0%)
hybrid.SPGP0N02450,parentA.YJL118W,0.0,99,0, Identities = 658/660 (99%), Gaps = 0/660 (0%)
hybrid.SPGP0N02460,parentA.YJL121C,0.0,99,0, Identities = 716/717 (99%), Gaps = 0/717 (0%)
hybrid.SPGP0N02470,parentA.YJL122W,0.0,99,0, Identities = 527/528 (99%), Gaps = 0/528 (0%)
hybrid.SPGP0N02480,parentA.YJL123C,0.0,99,1, Identities = 1437/1449 (99%), Gaps = 12/1449 (1%)
hybrid.SPGP0N02490,parentA.YJL124C,0.0,100,0, Identities = 519/519 (100%), Gaps = 0/519 (0%)
hybrid.SPGP0N02500,parentA.YJL125C,0.0,99,0, Identities = 1145/1152 (99%), Gaps = 0/1152 (0%)
hybrid.SPGP0N02510,parentA.YJL126W,0.0,99,0, Identities = 920/924 (99%), Gaps = 0/924 (0%)
hybrid.SPGP0N02520,parentA.YJL127C,0.0,99,0, Identities = 1919/1923 (99%), Gaps = 0/1923 (0%)
hybrid.SPGP0N02530,parentA.YJL127C-B,2e-80,100,0, Identities = 159/159 (100%), Gaps = 0/159 (0%)
hybrid.SPGP0N02540,parentA.YJL128C,0.0,99,0, Identities = 2006/2007 (99%), Gaps = 0/2007 (0%)
hybrid.SPGP0N02550,parentA.YJL129C,0.0,99,0, Identities = 3700/3708 (99%), Gaps = 0/3708 (0%)
hybrid.SPGP0N02560,parentA.YJL130C,0.0,99,0, Identities = 6626/6645 (99%), Gaps = 0/6645 (0%)
hybrid.SPGP0N02570,parentA.YJL131C,0.0,99,0, Identities = 1069/1071 (99%), Gaps = 0/1071 (0%)
hybrid.SPGP0N02580,parentA.YJL132W,0.0,99,0, Identities = 2222/2253 (99%), Gaps = 0/2253 (0%)
hybrid.SPGP0N02590,parentA.YJL133W,0.0,99,0, Identities = 943/945 (99%), Gaps = 0/945 (0%)
hybrid.SPGP0N02600,parentA.YJL133C-A,2e-113,99,0, Identities = 223/225 (99%), Gaps = 0/225 (0%)
hybrid.SPGP0N02610,parentA.YJL134W,0.0,99,0, Identities = 1227/1230 (99%), Gaps = 0/1230 (0%)
hybrid.SPGP0N02620,parentA.YJL136C,0.0,99,0, Identities = 722/724 (99%), Gaps = 0/724 (0%)
hybrid.SPGP0N02630,parentA.YJL137C,0.0,99,0, Identities = 1142/1143 (99%), Gaps = 0/1143 (0%)
hybrid.SPGP0N02640,parentA.YJL138C,0.0,99,0, Identities = 1186/1188 (99%), Gaps = 0/1188 (0%)
hybrid.SPGP0N02650,parentA.YJL139C,0.0,99,0, Identities = 1282/1287 (99%), Gaps = 0/1287 (0%)
hybrid.SPGP0N02660,parentA.YJL140W,0.0,99,0, Identities = 663/666 (99%), Gaps = 0/666 (0%)
hybrid.SPGP0N02670,parentA.YJL141C,0.0,99,0, Identities = 2401/2424 (99%), Gaps = 0/2424 (0%)
hybrid.SPGP0N02680,parentA.YJL143W,0.0,99,0, Identities = 476/477 (99%), Gaps = 0/477 (0%)
hybrid.SPGP0N02690,parentA.YJL144W,1e-151,97,0, Identities = 306/315 (97%), Gaps = 0/315 (0%)
hybrid.SPGP0N02700,parentA.YJL145W,0.0,99,0, Identities = 880/885 (99%), Gaps = 0/885 (0%)
hybrid.SPGP0N02710,parentA.YJL146W,0.0,99,0, Identities = 1402/1410 (99%), Gaps = 0/1410 (0%)
hybrid.SPGP0N02720,parentA.YJL147C,0.0,99,0, Identities = 1133/1149 (99%), Gaps = 0/1149 (0%)
hybrid.SPGP0N02730,parentA.YJL148W,0.0,99,0, Identities = 699/702 (99%), Gaps = 0/702 (0%)
hybrid.SPGP0N02740,parentA.YJL149W,0.0,99,0, Identities = 1979/1992 (99%), Gaps = 0/1992 (0%)
hybrid.SPGP0N02750,parentA.YJL151C,0.0,99,0, Identities = 400/402 (99%), Gaps = 0/402 (0%)
hybrid.SPGP0N02760,parentA.YJL153C,0.0,99,0, Identities = 1595/1602 (99%), Gaps = 0/1602 (0%)
hybrid.SPGP0N02770,parentA.YJL154C,0.0,99,0, Identities = 2810/2835 (99%), Gaps = 0/2835 (0%)
hybrid.SPGP0N02780,parentA.YJL155C,0.0,99,0, Identities = 1345/1359 (99%), Gaps = 0/1359 (0%)
hybrid.SPGP0N02790,parentA.YJL156C,0.0,99,0, Identities = 2095/2100 (99%), Gaps = 0/2100 (0%)
hybrid.SPGP0N02800,parentA.YJL157C,0.0,99,0, Identities = 2480/2493 (99%), Gaps = 0/2493 (0%)
hybrid.SPGP0N02810,parentA.YJL158C,0.0,100,0, Identities = 684/684 (100%), Gaps = 0/684 (0%)
hybrid.SPGP0N02820,parentA.YJL159W,0.0,96,1, Identities = 518/539 (96%), Gaps = 4/539 (1%)
hybrid.SPGP0N02830,parentA.YJL160C,0.0,99,0, Identities = 863/864 (99%), Gaps = 0/864 (0%)
hybrid.SPGP0N02840,parentA.YJL161W,0.0,99,0, Identities = 542/543 (99%), Gaps = 0/543 (0%)
hybrid.SPGP0Ntrna6E,parentA.YDR278C,4e-24,93,0, Identities = 67/72 (93%), Gaps = 0/72 (0%)
hybrid.SPGP0N02850,parentA.YJL162C,0.0,99,1, Identities = 1733/1755 (99%), Gaps = 12/1755 (1%)
hybrid.SPGP0N02860,parentA.YJL163C,0.0,99,0, Identities = 1664/1668 (99%), Gaps = 0/1668 (0%)
hybrid.SPGP0N02870,parentA.YJL164C,0.0,99,0, Identities = 1191/1194 (99%), Gaps = 0/1194 (0%)
hybrid.SPGP0N02880,parentA.YJL165C,0.0,99,0, Identities = 2541/2568 (99%), Gaps = 0/2568 (0%)
hybrid.SPGP0N02890,parentA.YJL166W,4e-150,100,0, Identities = 285/285 (100%), Gaps = 0/285 (0%)
hybrid.SPGP0N02900,parentA.YJL167W,0.0,99,0, Identities = 1050/1059 (99%), Gaps = 0/1059 (0%)
hybrid.SPGP0N02910,parentA.YJL168C,0.0,99,0, Identities = 2195/2202 (99%), Gaps = 0/2202 (0%)
hybrid.SPGP0N02920,parentA.YJL170C,0.0,99,0, Identities = 629/630 (99%), Gaps = 0/630 (0%)
hybrid.SPGP0N02930,parentA.YJL171C,0.0,99,0, Identities = 1184/1191 (99%), Gaps = 0/1191 (0%)
hybrid.SPGP0N02940,parentA.YJL172W,0.0,99,0, Identities = 1725/1731 (99%), Gaps = 0/1731 (0%)
hybrid.SPGP0N02950,parentA.YJL173C,0.0,99,0, Identities = 368/369 (99%), Gaps = 0/369 (0%)
hybrid.SPGP0N02960,parentA.YJL174W,0.0,99,0, Identities = 828/831 (99%), Gaps = 0/831 (0%)
hybrid.SPGP0N02970,parentA.YJL176C,0.0,99,0, Identities = 2476/2478 (99%), Gaps = 0/2478 (0%)
hybrid.SPGP0N02980,parentA.YJL177W,0.0,99,0, Identities = 464/468 (99%), Gaps = 0/468 (0%)
hybrid.SPGP0N02990,parentA.YJL178C,0.0,99,0, Identities = 806/816 (99%), Gaps = 0/816 (0%)
hybrid.SPGP0N03000,parentA.YJL179W,2e-168,99,0, Identities = 326/330 (99%), Gaps = 0/330 (0%)
hybrid.SPGP0N03010,parentA.YJL180C,0.0,99,0, Identities = 969/978 (99%), Gaps = 0/978 (0%)
hybrid.SPGP0N03020,parentA.YJL181W,0.0,99,0, Identities = 1814/1836 (99%), Gaps = 0/1836 (0%)
hybrid.SPGP0N03030,parentA.YJL183W,0.0,99,0, Identities = 1266/1269 (99%), Gaps = 0/1269 (0%)
hybrid.SPGP0N03040,parentA.YJL184W,0.0,99,0, Identities = 369/372 (99%), Gaps = 0/372 (0%)
hybrid.SPGP0N03050,parentA.YJL185C,0.0,99,0, Identities = 880/882 (99%), Gaps = 0/882 (0%)
hybrid.SPGP0N03060,parentA.YJL186W,0.0,99,0, Identities = 1747/1761 (99%), Gaps = 0/1761 (0%)
hybrid.SPGP0N03070,parentA.YJL187C,0.0,99,0, Identities = 2453/2460 (99%), Gaps = 0/2460 (0%)
hybrid.SPGP0N03080,parentA.YJL189W,8e-59,100,0, Identities = 120/120 (100%), Gaps = 0/120 (0%)
hybrid.SPGP0N03090,parentA.YJL190C,0.0,99,0, Identities = 392/393 (99%), Gaps = 0/393 (0%)
hybrid.SPGP0N03100,parentA.YJL191W,2e-143,99,0, Identities = 277/279 (99%), Gaps = 0/279 (0%)
hybrid.SPGP0N03110,parentA.YJL192C,0.0,99,0, Identities = 703/705 (99%), Gaps = 0/705 (0%)
hybrid.SPGP0N03120,parentA.YJL193W,0.0,99,0, Identities = 1206/1209 (99%), Gaps = 0/1209 (0%)
hybrid.SPGP0N03130,parentA.YJL194W,0.0,99,0, Identities = 1536/1542 (99%), Gaps = 0/1542 (0%)
hybrid.SPGP0N03140,parentA.YJL196C,0.0,99,0, Identities = 930/933 (99%), Gaps = 0/933 (0%)
hybrid.SPGP0N03150,parentA.YJL197W,0.0,99,0, Identities = 3749/3765 (99%), Gaps = 0/3765 (0%)
hybrid.SPGP0N03160,parentA.YJL198W,0.0,99,0, Identities = 2627/2646 (99%), Gaps = 0/2646 (0%)
hybrid.SPGP0N03170,parentA.YJL199C,2e-168,99,0, Identities = 324/327 (99%), Gaps = 0/327 (0%)
hybrid.SPGP0N03180,parentA.YJL200C,0.0,99,0, Identities = 2364/2370 (99%), Gaps = 0/2370 (0%)
hybrid.SPGP0N03190,parentA.YJL201W,0.0,99,0, Identities = 1798/1800 (99%), Gaps = 0/1800 (0%)
hybrid.SPGP0N03200,parentA.YJL203W,0.0,99,0, Identities = 835/843 (99%), Gaps = 0/843 (0%)
hybrid.SPGP0N03210,parentA.YJL204C,0.0,99,0, Identities = 2518/2523 (99%), Gaps = 0/2523 (0%)
hybrid.SPGP0N03220,parentA.YJL205C,2e-159,99,0, Identities = 304/305 (99%), Gaps = 0/305 (0%)
hybrid.SPGP0N03230,parentA.YJL206C,0.0,99,0, Identities = 2272/2277 (99%), Gaps = 0/2277 (0%)
hybrid.SPGP0N03240,parentA.YJL207C,0.0,99,0, Identities = 6022/6045 (99%), Gaps = 0/6045 (0%)
hybrid.SPGP0N03250,parentA.YJL208C,0.0,99,0, Identities = 988/990 (99%), Gaps = 0/990 (0%)
hybrid.SPGP0N03260,parentA.YJL209W,0.0,99,0, Identities = 1958/1965 (99%), Gaps = 0/1965 (0%)
hybrid.SPGP0N03270,parentA.YJL210W,0.0,99,0, Identities = 815/816 (99%), Gaps = 0/816 (0%)
hybrid.SPGP0N03280,parentA.YJL212C,0.0,99,0, Identities = 2377/2400 (99%), Gaps = 0/2400 (0%)
hybrid.SPGP0N03290,parentA.YJL213W,9e-157,99,0, Identities = 303/306 (99%), Gaps = 0/306 (0%)
hybrid.SPGP0N03300,parentA.YJL213W,0.0,99,0, Identities = 682/684 (99%), Gaps = 0/684 (0%)
hybrid.SPGP0N03310,parentA.YJL214W,0.0,99,0, Identities = 991/1006 (99%), Gaps = 4/1006 (0%)
hybrid.SPGP0N03320,parentA.YJL216C,0.0,96,0, Identities = 1677/1746 (96%), Gaps = 0/1746 (0%)
hybrid.SPGP0N03330,parentA.YJL217W,0.0,98,0, Identities = 588/597 (98%), Gaps = 0/597 (0%)
hybrid.SPGP0N03340,parentA.YJL218W,0.0,99,0, Identities = 588/591 (99%), Gaps = 0/591 (0%)
hybrid.SPGP0N03350,parentA.YOL156W,0.0,97,0, Identities = 1649/1704 (97%), Gaps = 0/1704 (0%)
hybrid.SPGP0N03360,parentA.YJL221C,0.0,98,0, Identities = 1743/1770 (98%), Gaps = 0/1770 (0%)
hybrid.SPGP0N03370,parentA.YOL158C,0.0,98,0, Identities = 1785/1821 (98%), Gaps = 0/1821 (0%)
hybrid.SPGP0N03380,parentA.YOL159C,0.0,99,0, Identities = 515/516 (99%), Gaps = 0/516 (0%)
hybrid.SPGP0N03390,parentA.YOL159C-A,2e-143,100,0, Identities = 273/273 (100%), Gaps = 0/273 (0%)
hybrid.SPGP0N03400,parentA.YHL046C,0.0,99,0, Identities = 360/363 (99%), Gaps = 0/363 (0%)
hybrid.SPGP0EUtrna26I,parentA.YNL017C,2e-33,100,0, Identities = 74/74 (100%), Gaps = 0/74 (0%)
hybrid.SPGP0EVtrna4S,parentA.YDR340W,2e-24,98,2, Identities = 61/62 (98%), Gaps = 1/62 (2%)
hybrid.SPGP0EW00100,parentA.YCR089W,0.0,99,0, Identities = 800/801 (99%), Gaps = 0/801 (0%)
hybrid.SPGP0EW00110,parentA.YCR090C,0.0,99,0, Identities = 546/549 (99%), Gaps = 0/549 (0%)
hybrid.SPGP0FA00100,parentA.YIL007C,0.0,99,0, Identities = 661/663 (99%), Gaps = 0/663 (0%)
hybrid.SPGP0FA00110,parentA.YIL008W,7e-117,100,0, Identities = 225/225 (100%), Gaps = 0/225 (0%)
hybrid.SPGP0FC00100,parentA.YBR298C,0.0,88,1, Identities = 1189/1355 (88%), Gaps = 13/1355 (1%)
hybrid.SPGP0O00100,parentA.YGR289C,0.0,83,1, Identities = 1371/1654 (83%), Gaps = 12/1654 (1%)
hybrid.SPGP0O00160,parentA.YOL149W,2e-171,82,1, Identities = 576/700 (82%), Gaps = 8/700 (1%)
hybrid.SPGP0O00170,parentA.YOL148C,0.0,81,1, Identities = 1478/1834 (81%), Gaps = 25/1834 (1%)
hybrid.SPGP0O00180,parentA.YOL147C,2e-167,82,0, Identities = 578/708 (82%), Gaps = 2/708 (0%)
hybrid.SPGP0O00200,parentA.YOL145C,0.0,80,1, Identities = 2615/3260 (80%), Gaps = 31/3260 (1%)
hybrid.SPGP0O00220,parentA.YOL143C,4e-157,86,0, Identities = 438/508 (86%), Gaps = 0/508 (0%)
hybrid.SPGP0O00230,parentA.YOL142W,5e-173,82,0, Identities = 591/723 (82%), Gaps = 0/723 (0%)
hybrid.SPGP0O00250,parentA.YOL140W,0.0,83,0, Identities = 1052/1274 (83%), Gaps = 6/1274 (0%)
hybrid.SPGP0O00260,parentA.YOL139C,0.0,93,0, Identities = 597/642 (93%), Gaps = 0/642 (0%)
hybrid.SPGP0O00290,parentA.YOL136C,0.0,81,1, Identities = 972/1198 (81%), Gaps = 8/1198 (1%)
hybrid.SPGP0O00320,parentA.YOL132W,0.0,81,1, Identities = 1093/1353 (81%), Gaps = 7/1353 (1%)
hybrid.SPGP0O00340,parentA.YOL130W,0.0,79,2, Identities = 2066/2601 (79%), Gaps = 48/2601 (2%)
hybrid.SPGP0O00350,parentA.YOL129W,4e-143,83,0, Identities = 461/555 (83%), Gaps = 0/555 (0%)
hybrid.SPGP0O00360,parentA.YOL128C,0.0,82,1, Identities = 910/1115 (82%), Gaps = 14/1115 (1%)
hybrid.SPGP0O00370,parentA.YOL127W,7e-102,98,0, Identities = 208/213 (98%), Gaps = 0/213 (0%)
hybrid.SPGP0O00380,parentA.YOL126C,0.0,94,0, Identities = 1066/1134 (94%), Gaps = 0/1134 (0%)
hybrid.SPGP0O00400,parentA.YOL124C,0.0,84,0, Identities = 1087/1294 (84%), Gaps = 4/1294 (0%)
hybrid.SPGP0O00410,parentA.YOL123W,0.0,85,3, Identities = 1411/1653 (85%), Gaps = 51/1653 (3%)
hybrid.SPGP0O00420,parentA.YOL122C,0.0,79,3, Identities = 1397/1763 (79%), Gaps = 46/1763 (3%)
hybrid.SPGP0O00430,parentA.YNL302C,2e-133,95,0, Identities = 287/303 (95%), Gaps = 0/303 (0%)
hybrid.SPGP0O00440,parentA.YOL120C,0.0,87,3, Identities = 888/1021 (87%), Gaps = 28/1021 (3%)
hybrid.SPGP0O00450,parentA.YOL119C,0.0,81,0, Identities = 1222/1508 (81%), Gaps = 4/1508 (0%)
hybrid.SPGP0O00480,parentA.YOL115W,0.0,82,1, Identities = 1352/1651 (82%), Gaps = 13/1651 (1%)
hybrid.SPGP0O00530,parentA.YOL110W,5e-148,80,3, Identities = 578/721 (80%), Gaps = 19/721 (3%)
hybrid.SPGP0Otrna15G,parentA.YNL285W,2e-32,100,0, Identities = 72/72 (100%), Gaps = 0/72 (0%)
hybrid.SPGP0O00600,parentA.YOL102C,1e-124,78,1, Identities = 541/690 (78%), Gaps = 6/690 (1%)
hybrid.SPGP0O00610,parentA.YOL101C,0.0,82,0, Identities = 691/841 (82%), Gaps = 0/841 (0%)
hybrid.SPGP0O00620,parentA.YOL100W,0.0,76,2, Identities = 2500/3278 (76%), Gaps = 58/3278 (2%)
hybrid.SPGP0O00630,parentA.YOL098C,0.0,81,1, Identities = 2526/3119 (81%), Gaps = 21/3119 (1%)
hybrid.SPGP0O00640,parentA.YOL097C,0.0,86,0, Identities = 1119/1296 (86%), Gaps = 0/1296 (0%)
hybrid.SPGP0O00650,parentA.YOL096C,4e-175,80,1, Identities = 687/863 (80%), Gaps = 8/863 (1%)
hybrid.SPGP0O00660,parentA.YOL095C,0.0,79,2, Identities = 1697/2157 (79%), Gaps = 45/2157 (2%)
hybrid.SPGP0O00670,parentA.YOL094C,0.0,86,0, Identities = 830/968 (86%), Gaps = 2/968 (0%)
hybrid.SPGP0O00700,parentA.YOL091W,0.0,77,1, Identities = 1408/1835 (77%), Gaps = 24/1835 (1%)
hybrid.SPGP0O00710,parentA.YOL090W,0.0,82,0, Identities = 2371/2880 (82%), Gaps = 4/2880 (0%)
hybrid.SPGP0O00760,parentA.YOL086C,0.0,94,0, Identities = 983/1048 (94%), Gaps = 2/1048 (0%)
hybrid.SPGP0O00820,parentA.YOL081W,0.0,80,1, Identities = 7435/9282 (80%), Gaps = 78/9282 (1%)
hybrid.SPGP0O00840,parentA.YOL078W,0.0,80,1, Identities = 2828/3540 (80%), Gaps = 29/3540 (1%)
hybrid.SPGP0O00870,parentA.YOL076W,0.0,79,1, Identities = 1883/2398 (79%), Gaps = 18/2398 (1%)
hybrid.SPGP0O00880,parentA.YOL075C,0.0,82,1, Identities = 3192/3896 (82%), Gaps = 40/3896 (1%)
hybrid.SPGP0O00900,parentA.YOL072W,0.0,79,0, Identities = 1041/1313 (79%), Gaps = 4/1313 (0%)
hybrid.SPGP0O00930,parentA.YOL069W,0.0,82,0, Identities = 1110/1359 (82%), Gaps = 6/1359 (0%)
hybrid.SPGP0O00940,parentA.YOL068C,0.0,81,1, Identities = 1155/1426 (81%), Gaps = 14/1426 (1%)
hybrid.SPGP0O00970,parentA.YOL065C,0.0,79,0, Identities = 906/1152 (79%), Gaps = 5/1152 (0%)
hybrid.SPGP0O00980,parentA.YOL064C,0.0,84,1, Identities = 895/1071 (84%), Gaps = 7/1071 (1%)
hybrid.SPGP0O01000,parentA.YOL062C,0.0,83,0, Identities = 1231/1477 (83%), Gaps = 4/1477 (0%)
hybrid.SPGP0O01010,parentA.YOL061W,0.0,84,0, Identities = 1248/1485 (84%), Gaps = 0/1485 (0%)
hybrid.SPGP0O01020,parentA.YOL060C,0.0,82,1, Identities = 1101/1342 (82%), Gaps = 8/1342 (1%)
hybrid.SPGP0O01030,parentA.YOL059W,0.0,86,0, Identities = 1141/1324 (86%), Gaps = 5/1324 (0%)
hybrid.SPGP0O01040,parentA.YOL058W,0.0,87,0, Identities = 1097/1263 (87%), Gaps = 0/1263 (0%)
hybrid.SPGP0O01070,parentA.YOL055C,0.0,82,0, Identities = 1364/1656 (82%), Gaps = 8/1656 (0%)
hybrid.SPGP0Otrna16G,parentA.YPR159C-A,6e-13,100,0, Identities = 37/37 (100%), Gaps = 0/37 (0%)
hybrid.SPGP0O01110,parentA.YOL052C,0.0,80,0, Identities = 948/1192 (80%), Gaps = 2/1192 (0%)
hybrid.SPGP0O01120,parentA.YOL051W,0.0,79,5, Identities = 2312/2916 (79%), Gaps = 138/2916 (5%)
hybrid.SPGP0O01160,parentA.YOL045W,0.0,81,1, Identities = 2696/3336 (81%), Gaps = 45/3336 (1%)
hybrid.SPGP0O01210,parentA.YOL040C,0.0,95,0, Identities = 408/429 (95%), Gaps = 0/429 (0%)
hybrid.SPGP0O01220,parentA.YOL039W,1e-141,95,0, Identities = 304/321 (95%), Gaps = 0/321 (0%)
hybrid.SPGP0O01250,parentA.YOL034W,0.0,80,0, Identities = 2636/3281 (80%), Gaps = 10/3281 (0%)
hybrid.SPGP0O01270,parentA.YOL032W,0.0,83,2, Identities = 620/744 (83%), Gaps = 12/744 (2%)
hybrid.SPGP0O01290,parentA.YOL030W,0.0,82,2, Identities = 1194/1455 (82%), Gaps = 28/1455 (2%)
hybrid.SPGP0O01310,parentA.YOL027C,0.0,83,0, Identities = 1062/1285 (83%), Gaps = 6/1285 (0%)
hybrid.SPGP0Otrna17S,parentA.YDR340W,9e-23,97,2, Identities = 60/62 (97%), Gaps = 1/62 (2%)
hybrid.SPGP0O01350,parentA.YOL023W,0.0,82,1, Identities = 1677/2047 (82%), Gaps = 23/2047 (1%)
hybrid.SPGP0Otrna17G,parentA.YPR159C-A,6e-13,100,0, Identities = 37/37 (100%), Gaps = 0/37 (0%)
hybrid.SPGP0O01370,parentA.YOL021C,0.0,84,0, Identities = 2507/2995 (84%), Gaps = 4/2995 (0%)
hybrid.SPGP0O01420,parentA.YOL016C,0.0,84,0, Identities = 1085/1294 (84%), Gaps = 4/1294 (0%)
hybrid.SPGP0Otrna7P,parentA.YOL013W-A,2e-29,89,3, Identities = 93/105 (89%), Gaps = 3/105 (3%)
hybrid.SPGP0O01450,parentA.YOL013C,0.0,83,1, Identities = 1040/1256 (83%), Gaps = 9/1256 (1%)
hybrid.SPGP0O01460,parentA.YOL012C,2e-130,87,0, Identities = 352/403 (87%), Gaps = 0/403 (0%)
hybrid.SPGP0O01470,parentA.YOL011W,0.0,84,1, Identities = 1695/2025 (84%), Gaps = 28/2025 (1%)
hybrid.SPGP0O01490,parentA.YOL009C,0.0,81,1, Identities = 664/818 (81%), Gaps = 9/818 (1%)
hybrid.SPGP0O01520,parentA.YOL006C,0.0,83,1, Identities = 1919/2322 (83%), Gaps = 30/2322 (1%)
hybrid.SPGP0O01540,parentA.YOL004W,0.0,83,1, Identities = 2410/2920 (83%), Gaps = 15/2920 (1%)
hybrid.SPGP0O01560,parentA.YOL002C,0.0,82,0, Identities = 785/954 (82%), Gaps = 0/954 (0%)
hybrid.SPGP0O01580,parentA.YOR001W,0.0,76,2, Identities = 1686/2218 (76%), Gaps = 44/2218 (2%)
hybrid.SPGP0O01590,parentA.YOR002W,0.0,84,0, Identities = 1380/1637 (84%), Gaps = 6/1637 (0%)
hybrid.SPGP0O01600,parentA.YOR003W,0.0,77,2, Identities = 1122/1450 (77%), Gaps = 26/1450 (2%)
hybrid.SPGP0O01620,parentA.YOR005C,0.0,79,1, Identities = 2239/2851 (79%), Gaps = 40/2851 (1%)
hybrid.SPGP0O01640,parentA.YOR007C,0.0,84,0, Identities = 876/1041 (84%), Gaps = 0/1041 (0%)
hybrid.SPGP0O01660,parentA.YOR009W,4e-96,83,2, Identities = 332/401 (83%), Gaps = 9/401 (2%)
hybrid.SPGP0O01670,parentA.YOR010C,2e-83,82,1, Identities = 302/369 (82%), Gaps = 3/369 (1%)
hybrid.SPGP0O01680,parentA.YOR011W,0.0,84,0, Identities = 3511/4195 (84%), Gaps = 20/4195 (0%)
hybrid.SPGP0O01710,parentA.YOR014W,0.0,82,2, Identities = 1886/2292 (82%), Gaps = 40/2292 (2%)
hybrid.SPGP0O01720,parentA.YOR016C,0.0,85,0, Identities = 529/623 (85%), Gaps = 0/623 (0%)
hybrid.SPGP0O01730,parentA.YOR017W,0.0,80,1, Identities = 1542/1936 (80%), Gaps = 19/1936 (1%)
hybrid.SPGP0O01750,parentA.YHR015W,2e-16,76,2, Identities = 126/165 (76%), Gaps = 4/165 (2%)
hybrid.SPGP0O01760,parentA.YHR016C,3e-152,83,2, Identities = 503/606 (83%), Gaps = 14/606 (2%)
hybrid.SPGP0O01770,parentA.YHR017W,0.0,80,1, Identities = 862/1082 (80%), Gaps = 14/1082 (1%)
hybrid.SPGP0O01780,parentA.YHR018C,0.0,85,0, Identities = 1184/1390 (85%), Gaps = 1/1390 (0%)
hybrid.SPGP0O01790,parentA.YHR019C,0.0,85,0, Identities = 1413/1664 (85%), Gaps = 2/1664 (0%)
hybrid.SPGP0O01800,parentA.YHR020W,0.0,86,0, Identities = 1778/2068 (86%), Gaps = 8/2068 (0%)
hybrid.SPGP0O01810,parentA.YHR021C,2e-122,95,1, Identities = 262/275 (95%), Gaps = 2/275 (1%)
hybrid.SPGP0O01820,parentA.YHR023W,0.0,80,1, Identities = 4621/5787 (80%), Gaps = 48/5787 (1%)
hybrid.SPGP0O01840,parentA.YHR025W,0.0,86,0, Identities = 927/1074 (86%), Gaps = 0/1074 (0%)
hybrid.SPGP0O01850,parentA.YHR026W,0.0,92,0, Identities = 589/642 (92%), Gaps = 0/642 (0%)
hybrid.SPGP0O01860,parentA.YHR027C,0.0,85,0, Identities = 2543/2990 (85%), Gaps = 10/2990 (0%)
hybrid.SPGP0O01870,parentA.YHR028C,0.0,79,1, Identities = 1923/2436 (79%), Gaps = 16/2436 (1%)
hybrid.SPGP0O01890,parentA.YHR030C,0.0,84,2, Identities = 1216/1450 (84%), Gaps = 32/1450 (2%)
hybrid.SPGP0O01910,parentA.YHR032W,0.0,79,1, Identities = 1381/1754 (79%), Gaps = 23/1754 (1%)
hybrid.SPGP0O01920,parentA.YHR033W,0.0,82,0, Identities = 1043/1273 (82%), Gaps = 2/1273 (0%)
hybrid.SPGP0O01950,parentA.YHR036W,0.0,79,1, Identities = 1070/1352 (79%), Gaps = 20/1352 (1%)
hybrid.SPGP0O01960,parentA.YHR037W,0.0,84,0, Identities = 1426/1700 (84%), Gaps = 2/1700 (0%)
hybrid.SPGP0O01980,parentA.YHR039C,0.0,85,0, Identities = 1639/1932 (85%), Gaps = 8/1932 (0%)
hybrid.SPGP0O01990,parentA.YHR039C-A,2e-108,87,0, Identities = 298/342 (87%), Gaps = 0/342 (0%)
hybrid.SPGP0O02000,parentA.YHR040W,0.0,78,3, Identities = 875/1122 (78%), Gaps = 35/1122 (3%)
hybrid.SPGP0O02020,parentA.YHR042W,0.0,83,0, Identities = 1725/2077 (83%), Gaps = 2/2077 (0%)
hybrid.SPGP0O02060,parentA.YHR047C,0.0,80,1, Identities = 2054/2578 (80%), Gaps = 14/2578 (1%)
hybrid.SPGP0O02100,parentA.YHR051W,8e-149,88,0, Identities = 392/446 (88%), Gaps = 2/446 (0%)
hybrid.SPGP0O02110,parentA.YHR052W,0.0,80,1, Identities = 904/1127 (80%), Gaps = 6/1127 (1%)
hybrid.SPGP0O02130,parentA.YHR056C,0.0,77,2, Identities = 2069/2670 (77%), Gaps = 42/2670 (2%)
hybrid.SPGP0O02160,parentA.YHR059W,5e-86,83,1, Identities = 296/358 (83%), Gaps = 4/358 (1%)
hybrid.SPGP0O02200,parentA.YHR063C,0.0,80,1, Identities = 907/1136 (80%), Gaps = 8/1136 (1%)
