Sequence,Best Hit,e-value,Identities,Gaps,Identities_info,Gaps_info
parentA.YER031C,hybrid.SPGP0V01120,0.0,99,0, Identities = 671/672 (99%), Gaps = 0/672 (0%)
parentA.YER032W,hybrid.SPGP0V01130,0.0,99,0, Identities = 2626/2631 (99%), Gaps = 0/2631 (0%)
parentA.YER033C,hybrid.SPGP0V01140,0.0,99,0, Identities = 3225/3231 (99%), Gaps = 0/3231 (0%)
parentA.YER034W,hybrid.SPGP0V01150,0.0,99,0, Identities = 551/558 (99%), Gaps = 0/558 (0%)
parentA.YER035W,hybrid.SPGP0V01160,0.0,99,0, Identities = 437/438 (99%), Gaps = 0/438 (0%)
parentA.YER036C,hybrid.SPGP0V01170,0.0,99,0, Identities = 1829/1833 (99%), Gaps = 0/1833 (0%)
parentA.YER037W,hybrid.SPGP0V01180,0.0,99,0, Identities = 962/966 (99%), Gaps = 0/966 (0%)
parentA.YER038C,hybrid.SPGP0V01190,0.0,99,0, Identities = 1393/1395 (99%), Gaps = 0/1395 (0%)
parentA.YER038W-A,hybrid.SPGP0V01200,0.0,99,0, Identities = 375/376 (99%), Gaps = 0/376 (0%)
parentA.YER039C,hybrid.SPGP0V01200,0.0,99,0, Identities = 747/750 (99%), Gaps = 0/750 (0%)
parentA.YER039C-A,hybrid.SPGP0V01200,1e-111,100,0, Identities = 216/216 (100%), Gaps = 0/216 (0%)
parentA.YER040W,hybrid.SPGP0V01210,0.0,99,0, Identities = 2189/2193 (99%), Gaps = 0/2193 (0%)
parentA.YER041W,hybrid.SPGP0V01220,0.0,99,0, Identities = 2273/2280 (99%), Gaps = 0/2280 (0%)
parentA.YER042W,hybrid.SPGP0V01230,0.0,99,0, Identities = 554/555 (99%), Gaps = 0/555 (0%)
parentA.YER043C,hybrid.SPGP0V01240,0.0,99,0, Identities = 1348/1350 (99%), Gaps = 0/1350 (0%)
parentA.YER044C,hybrid.SPGP0V01250,0.0,100,0, Identities = 447/447 (100%), Gaps = 0/447 (0%)
parentA.YER044C-A,hybrid.SPGP0V01260,0.0,99,0, Identities = 1165/1167 (99%), Gaps = 0/1167 (0%)
parentA.YER045C,hybrid.SPGP0V01270,0.0,99,0, Identities = 1456/1470 (99%), Gaps = 0/1470 (0%)
parentA.YER046W,hybrid.SPGP0V01280,0.0,99,0, Identities = 428/432 (99%), Gaps = 0/432 (0%)
parentA.YER046W-A,hybrid.SPGP0V01290,1e-103,97,0, Identities = 214/220 (97%), Gaps = 0/220 (0%)
parentA.YER047C,hybrid.SPGP0V01290,0.0,99,0, Identities = 2673/2694 (99%), Gaps = 0/2694 (0%)
parentA.YER048C,hybrid.SPGP0V01300,0.0,99,0, Identities = 850/853 (99%), Gaps = 1/853 (0%)
parentA.YER048W-A,hybrid.SPGP0V01310,3e-148,99,0, Identities = 284/285 (99%), Gaps = 0/285 (0%)
parentA.YER049W,hybrid.SPGP0V01320,0.0,99,0, Identities = 1931/1935 (99%), Gaps = 0/1935 (0%)
parentA.YER050C,hybrid.SPGP0V01330,0.0,99,0, Identities = 416/417 (99%), Gaps = 0/417 (0%)
parentA.YER051W,hybrid.SPGP0V01340,0.0,99,0, Identities = 1475/1479 (99%), Gaps = 0/1479 (0%)
parentA.YER052C,hybrid.SPGP0V01350,0.0,99,0, Identities = 1579/1582 (99%), Gaps = 0/1582 (0%)
parentA.YER053C,hybrid.SPGP0V01360,0.0,99,0, Identities = 902/903 (99%), Gaps = 0/903 (0%)
parentA.YER053C-A,hybrid.SPGP0V01370,3e-55,100,0, Identities = 114/114 (100%), Gaps = 0/114 (0%)
parentA.YER054C,hybrid.SPGP0V01380,0.0,99,0, Identities = 1638/1647 (99%), Gaps = 0/1647 (0%)
parentA.YER055C,hybrid.SPGP0V01390,0.0,99,0, Identities = 890/894 (99%), Gaps = 0/894 (0%)
parentA.YER056C,hybrid.SPGP0V01400,0.0,99,0, Identities = 1582/1602 (99%), Gaps = 0/1602 (0%)
parentA.YER056C-A,hybrid.SPGP0V01410,0.0,100,0, Identities = 345/345 (100%), Gaps = 0/345 (0%)
parentA.YER057C,hybrid.SPGP0V01420,0.0,100,0, Identities = 390/390 (100%), Gaps = 0/390 (0%)
parentA.YER058W,hybrid.SPGP0V01430,4e-168,99,0, Identities = 322/324 (99%), Gaps = 0/324 (0%)
parentA.YER059W,hybrid.SPGP0V01440,0.0,99,0, Identities = 1260/1263 (99%), Gaps = 0/1263 (0%)
parentA.YER060W,hybrid.SPGP0V01450,0.0,99,0, Identities = 1576/1583 (99%), Gaps = 0/1583 (0%)
parentA.YER060W-A,hybrid.SPGP0V01400,0.0,88,0, Identities = 1226/1401 (88%), Gaps = 0/1401 (0%)
parentA.YER061C,hybrid.SPGP0V01460,0.0,99,0, Identities = 1328/1329 (99%), Gaps = 0/1329 (0%)
parentA.YER062C,hybrid.SPGP0V01470,0.0,100,0, Identities = 753/753 (100%), Gaps = 0/753 (0%)
parentA.YER063W,hybrid.SPGP0V01480,0.0,100,0, Identities = 657/657 (100%), Gaps = 0/657 (0%)
parentA.YER064C,hybrid.SPGP0V01490,0.0,99,0, Identities = 1513/1518 (99%), Gaps = 0/1518 (0%)
parentA.YER065C,hybrid.SPGP0V01500,0.0,99,0, Identities = 1670/1674 (99%), Gaps = 0/1674 (0%)
parentA.YER066C-A,hybrid.SPGP0V01520,7e-68,100,0, Identities = 138/138 (100%), Gaps = 0/138 (0%)
parentA.YER066W,hybrid.SPGP0V01510,0.0,99,0, Identities = 556/558 (99%), Gaps = 0/558 (0%)
parentA.YER067C-A,hybrid.SPGP0V01520,8e-165,100,0, Identities = 312/312 (100%), Gaps = 0/312 (0%)
parentA.YER067W,hybrid.SPGP0V01520,0.0,100,0, Identities = 486/486 (100%), Gaps = 0/486 (0%)
parentA.YER068C-A,hybrid.SPGP0V01540,2e-167,99,0, Identities = 321/323 (99%), Gaps = 0/323 (0%)
parentA.YER068W,hybrid.SPGP0V01530,0.0,99,0, Identities = 1760/1764 (99%), Gaps = 0/1764 (0%)
parentA.YER069W,hybrid.SPGP0V01540,0.0,99,0, Identities = 2588/2592 (99%), Gaps = 0/2592 (0%)
parentA.YER070W,hybrid.SPGP0V01550,0.0,99,0, Identities = 2664/2667 (99%), Gaps = 0/2667 (0%)
parentA.YER071C,hybrid.SPGP0V01560,0.0,99,0, Identities = 379/381 (99%), Gaps = 0/381 (0%)
parentA.YER072W,hybrid.SPGP0V01570,0.0,100,0, Identities = 390/390 (100%), Gaps = 0/390 (0%)
parentA.YER073W,hybrid.SPGP0V01580,0.0,99,0, Identities = 1562/1563 (99%), Gaps = 0/1563 (0%)
parentA.YER074W,hybrid.SPGP0V01590,0.0,99,0, Identities = 873/874 (99%), Gaps = 0/874 (0%)
parentA.YER074W-A,hybrid.SPGP0Q01190,2e-68,82,2, Identities = 257/314 (82%), Gaps = 7/314 (2%)
parentA.YER075C,hybrid.SPGP0V01610,0.0,99,0, Identities = 2786/2787 (99%), Gaps = 0/2787 (0%)
parentA.YER076C,hybrid.SPGP0V01620,0.0,99,0, Identities = 905/909 (99%), Gaps = 0/909 (0%)
parentA.YER076W-A,hybrid.SPGP0V01620,6e-52,100,0, Identities = 109/109 (100%), Gaps = 0/109 (0%)
parentA.YER077C,hybrid.SPGP0V01630,0.0,99,0, Identities = 2063/2067 (99%), Gaps = 0/2067 (0%)
parentA.YER078C,hybrid.SPGP0V01640,0.0,99,0, Identities = 1525/1536 (99%), Gaps = 0/1536 (0%)
parentA.YER079C-A,hybrid.SPGP0V01660,7e-146,100,0, Identities = 278/278 (100%), Gaps = 0/278 (0%)
parentA.YER079W,hybrid.SPGP0V01650,0.0,99,0, Identities = 632/633 (99%), Gaps = 0/633 (0%)
parentA.YER080W,hybrid.SPGP0V01660,0.0,99,0, Identities = 1882/1884 (99%), Gaps = 0/1884 (0%)
parentA.YER081W,hybrid.SPGP0V01670,0.0,100,0, Identities = 1410/1410 (100%), Gaps = 0/1410 (0%)
parentA.YER082C,hybrid.SPGP0V01680,0.0,100,0, Identities = 1665/1665 (100%), Gaps = 0/1665 (0%)
parentA.YER083C,hybrid.SPGP0V01690,0.0,99,0, Identities = 856/858 (99%), Gaps = 0/858 (0%)
parentA.YER084W,hybrid.SPGP0V01690,1e-09,100,0, Identities = 33/33 (100%), Gaps = 0/33 (0%)
parentA.YER084W-A,hybrid.SPGP0V01700,0.0,99,0, Identities = 489/492 (99%), Gaps = 0/492 (0%)
parentA.YER085C,hybrid.SPGP0V01700,0.0,99,0, Identities = 519/522 (99%), Gaps = 0/522 (0%)
parentA.YER086W,hybrid.SPGP0V01710,0.0,99,0, Identities = 1730/1731 (99%), Gaps = 0/1731 (0%)
parentA.YER087C-A,hybrid.SPGP0V01720,0.0,99,0, Identities = 484/490 (99%), Gaps = 0/490 (0%)
parentA.YER087C-B,hybrid.SPGP0V01730,6e-130,100,0, Identities = 249/249 (100%), Gaps = 0/249 (0%)
parentA.YER087W,hybrid.SPGP0V01720,0.0,99,0, Identities = 1725/1731 (99%), Gaps = 0/1731 (0%)
parentA.YER088C,hybrid.SPGP0V01740,0.0,99,0, Identities = 1993/2013 (99%), Gaps = 0/2013 (0%)
parentA.YER089C,hybrid.SPGP0V01750,0.0,100,0, Identities = 986/986 (100%), Gaps = 0/986 (0%)
parentA.YER090C-A,hybrid.SPGP0V01760,5e-42,100,0, Identities = 90/90 (100%), Gaps = 0/90 (0%)
parentA.YER090W,hybrid.SPGP0V01760,0.0,100,0, Identities = 1524/1524 (100%), Gaps = 0/1524 (0%)
parentA.YER091C,hybrid.SPGP0V01770,0.0,99,0, Identities = 2301/2304 (99%), Gaps = 0/2304 (0%)
parentA.YER092W,hybrid.SPGP0V01780,0.0,99,0, Identities = 375/378 (99%), Gaps = 0/378 (0%)
parentA.YER093C,hybrid.SPGP0V01790,0.0,99,0, Identities = 4266/4293 (99%), Gaps = 0/4293 (0%)
parentA.YER093C-A,hybrid.SPGP0V01800,6e-108,97,0, Identities = 222/228 (97%), Gaps = 0/228 (0%)
parentA.YER094C,hybrid.SPGP0V01810,0.0,99,0, Identities = 616/618 (99%), Gaps = 0/618 (0%)
parentA.YER095W,hybrid.SPGP0V01820,0.0,99,0, Identities = 1197/1203 (99%), Gaps = 0/1203 (0%)
parentA.YER096W,hybrid.SPGP0V01830,0.0,99,0, Identities = 1532/1539 (99%), Gaps = 0/1539 (0%)
parentA.YER098W,hybrid.SPGP0V01840,0.0,99,0, Identities = 2254/2265 (99%), Gaps = 0/2265 (0%)
parentA.YER099C,hybrid.SPGP0V01850,0.0,99,0, Identities = 743/744 (99%), Gaps = 0/744 (0%)
parentA.YER100W,hybrid.SPGP0V01860,0.0,99,0, Identities = 752/753 (99%), Gaps = 0/753 (0%)
parentA.YER101C,hybrid.SPGP0V01870,0.0,99,0, Identities = 1291/1293 (99%), Gaps = 0/1293 (0%)
parentA.YER102W,hybrid.SPGP0V01880,0.0,99,0, Identities = 602/603 (99%), Gaps = 0/603 (0%)
parentA.YER103W,hybrid.SPGP0V01890,0.0,99,0, Identities = 1926/1929 (99%), Gaps = 0/1929 (0%)
parentA.YER104W,hybrid.SPGP0V01900,0.0,99,0, Identities = 626/627 (99%), Gaps = 0/627 (0%)
parentA.YER105C,hybrid.SPGP0V01910,0.0,99,0, Identities = 4161/4176 (99%), Gaps = 0/4176 (0%)
parentA.YER106W,hybrid.SPGP0V01920,0.0,99,0, Identities = 907/909 (99%), Gaps = 0/909 (0%)
parentA.YER107C,hybrid.SPGP0V01930,0.0,99,0, Identities = 1097/1098 (99%), Gaps = 0/1098 (0%)
parentA.YER107W-A,hybrid.SPGP0V01930,7e-76,100,0, Identities = 152/152 (100%), Gaps = 0/152 (0%)
parentA.YER109C,hybrid.SPGP0V01940,0.0,99,0, Identities = 2272/2282 (99%), Gaps = 0/2282 (0%)
parentA.YER110C,hybrid.SPGP0V01950,0.0,99,0, Identities = 3337/3342 (99%), Gaps = 0/3342 (0%)
parentA.YER111C,hybrid.SPGP0V01960,0.0,99,0, Identities = 3279/3285 (99%), Gaps = 3/3285 (0%)
parentA.YER112W,hybrid.SPGP0V01970,0.0,99,0, Identities = 563/564 (99%), Gaps = 0/564 (0%)
parentA.YER113C,hybrid.SPGP0V01980,0.0,99,0, Identities = 2115/2121 (99%), Gaps = 0/2121 (0%)
parentA.YER114C,hybrid.SPGP0V01990,0.0,99,0, Identities = 3112/3123 (99%), Gaps = 0/3123 (0%)
parentA.YER115C,hybrid.SPGP0V02000,0.0,99,0, Identities = 575/576 (99%), Gaps = 0/576 (0%)
parentA.YER116C,hybrid.SPGP0V02010,0.0,99,0, Identities = 816/825 (99%), Gaps = 0/825 (0%)
parentA.YER117W,hybrid.SPGP0V02020,0.0,99,0, Identities = 882/885 (99%), Gaps = 0/885 (0%)
parentA.YER118C,hybrid.SPGP0V02030,0.0,99,0, Identities = 1103/1104 (99%), Gaps = 0/1104 (0%)
parentA.YER119C,hybrid.SPGP0V02040,0.0,99,0, Identities = 1344/1347 (99%), Gaps = 0/1347 (0%)
parentA.YER119C-A,hybrid.SPGP0V02050,4e-49,100,0, Identities = 104/104 (100%), Gaps = 0/104 (0%)
parentA.YER120W,hybrid.SPGP0V02050,0.0,99,0, Identities = 734/735 (99%), Gaps = 0/735 (0%)
parentA.YER122C,hybrid.SPGP0V02060,0.0,99,0, Identities = 1475/1482 (99%), Gaps = 0/1482 (0%)
parentA.YER123W,hybrid.SPGP0V02070,0.0,99,0, Identities = 1572/1575 (99%), Gaps = 0/1575 (0%)
parentA.YER124C,hybrid.SPGP0V02080,0.0,99,0, Identities = 1714/1722 (99%), Gaps = 0/1722 (0%)
parentA.YER125W,hybrid.SPGP0V02090,0.0,99,0, Identities = 2427/2430 (99%), Gaps = 0/2430 (0%)
parentA.YER126C,hybrid.SPGP0V02100,0.0,100,0, Identities = 786/786 (100%), Gaps = 0/786 (0%)
parentA.YER127W,hybrid.SPGP0V02110,0.0,99,0, Identities = 1068/1074 (99%), Gaps = 0/1074 (0%)
parentA.YER128W,hybrid.SPGP0V02120,0.0,99,0, Identities = 611/612 (99%), Gaps = 0/612 (0%)
parentA.YER129W,hybrid.SPGP0V02130,0.0,99,0, Identities = 1551/1560 (99%), Gaps = 1/1560 (0%)
parentA.YER130C,hybrid.SPGP0V02140,0.0,99,0, Identities = 1322/1331 (99%), Gaps = 0/1331 (0%)
parentA.YER131W,hybrid.SPGP0V02150,0.0,99,0, Identities = 359/360 (99%), Gaps = 0/360 (0%)
parentA.YER132C,hybrid.SPGP0V02160,0.0,99,0, Identities = 5233/5262 (99%), Gaps = 0/5262 (0%)
parentA.YER133W-A,hybrid.SPGP0V02170,3e-139,100,0, Identities = 266/266 (100%), Gaps = 0/266 (0%)
parentA.YER134C,hybrid.SPGP0V02170,0.0,100,0, Identities = 537/537 (100%), Gaps = 0/537 (0%)
parentA.YER136W,hybrid.SPGP0V02180,0.0,99,0, Identities = 1355/1356 (99%), Gaps = 0/1356 (0%)
parentA.YER137C,hybrid.SPGP0V02190,0.0,99,0, Identities = 388/393 (99%), Gaps = 0/393 (0%)
parentA.YER137C-A,hybrid.SPGP0A03460,0.0,87,0, Identities = 1159/1326 (87%), Gaps = 6/1326 (0%)
parentA.YER137W-A,hybrid.SPGP0V02190,3e-94,99,0, Identities = 189/191 (99%), Gaps = 0/191 (0%)
parentA.YER138C,hybrid.SPGP0A03460,0.0,87,0, Identities = 1159/1326 (87%), Gaps = 6/1326 (0%)
parentA.YER138W-A,hybrid.SPGP0A00410,3e-49,100,0, Identities = 103/103 (100%), Gaps = 0/103 (0%)
parentA.YER139C,hybrid.SPGP0AM00100,0.0,99,0, Identities = 679/681 (99%), Gaps = 0/681 (0%)
parentA.YER140W,hybrid.SPGP0AM00110,0.0,99,0, Identities = 1664/1671 (99%), Gaps = 0/1671 (0%)
parentA.YER141W,hybrid.SPGP0AM00120,0.0,99,0, Identities = 1456/1461 (99%), Gaps = 0/1461 (0%)
parentA.YER142C,hybrid.SPGP0AM00130,0.0,99,0, Identities = 888/891 (99%), Gaps = 0/891 (0%)
parentA.YER143W,hybrid.SPGP0AM00140,0.0,99,0, Identities = 1284/1287 (99%), Gaps = 0/1287 (0%)
parentA.YER144C,hybrid.SPGP0AM00150,0.0,99,0, Identities = 2412/2418 (99%), Gaps = 0/2418 (0%)
parentA.YER145C,hybrid.SPGP0AM00160,0.0,99,0, Identities = 1212/1215 (99%), Gaps = 0/1215 (0%)
parentA.YER145C-A,hybrid.SPGP0AM00170,2e-122,99,0, Identities = 238/239 (99%), Gaps = 0/239 (0%)
parentA.YER146W,hybrid.SPGP0AM00170,1e-146,99,0, Identities = 281/282 (99%), Gaps = 0/282 (0%)
parentA.YER147C,hybrid.SPGP0AM00180,0.0,99,0, Identities = 1864/1875 (99%), Gaps = 0/1875 (0%)
parentA.YER147C-A,hybrid.SPGP0AM00190,4e-164,100,0, Identities = 311/311 (100%), Gaps = 0/311 (0%)
parentA.YER148W,hybrid.SPGP0AM00190,0.0,99,0, Identities = 719/723 (99%), Gaps = 0/723 (0%)
parentA.YER148W-A,hybrid.SPGP0AM00200,0.0,99,0, Identities = 554/556 (99%), Gaps = 0/556 (0%)
parentA.YER149C,hybrid.SPGP0AM00200,0.0,99,0, Identities = 1257/1263 (99%), Gaps = 0/1263 (0%)
parentA.YER150W,hybrid.SPGP0AM00210,0.0,99,0, Identities = 445/447 (99%), Gaps = 0/447 (0%)
parentA.YER151C,hybrid.SPGP0AM00220,0.0,99,0, Identities = 2723/2739 (99%), Gaps = 0/2739 (0%)
parentA.YER152C,hybrid.SPGP0AM00230,0.0,99,0, Identities = 1321/1332 (99%), Gaps = 0/1332 (0%)
parentA.YER152W-A,hybrid.SPGP0AM00230,0.0,99,0, Identities = 499/504 (99%), Gaps = 0/504 (0%)
parentA.YER153C,hybrid.SPGP0AM00240,0.0,99,0, Identities = 763/765 (99%), Gaps = 0/765 (0%)
parentA.YER154W,hybrid.SPGP0AM00250,0.0,99,0, Identities = 1201/1207 (99%), Gaps = 0/1207 (0%)
parentA.YER155C,hybrid.SPGP0AM00260,0.0,99,0, Identities = 6469/6504 (99%), Gaps = 0/6504 (0%)
parentA.YER156C,hybrid.SPGP0AM00270,0.0,99,0, Identities = 1011/1017 (99%), Gaps = 0/1017 (0%)
parentA.YER157W,hybrid.SPGP0AM00280,0.0,99,0, Identities = 2390/2406 (99%), Gaps = 0/2406 (0%)
parentA.YER158C,hybrid.SPGP0AM00290,0.0,99,0, Identities = 1713/1728 (99%), Gaps = 6/1728 (0%)
parentA.YER158W-A,hybrid.SPGP0AM00300,9e-88,100,0, Identities = 173/173 (100%), Gaps = 0/173 (0%)
parentA.YER159C,hybrid.SPGP0AM00300,0.0,99,0, Identities = 428/429 (99%), Gaps = 0/429 (0%)
parentA.YER159C-A,hybrid.SPGP0A03460,0.0,86,1, Identities = 1147/1329 (86%), Gaps = 12/1329 (1%)
parentA.YER160C,hybrid.SPGP0A03460,0.0,86,1, Identities = 1147/1329 (86%), Gaps = 12/1329 (1%)
parentA.YER161C,hybrid.SPGP0AM00310,0.0,99,0, Identities = 998/1002 (99%), Gaps = 0/1002 (0%)
parentA.YER162C,hybrid.SPGP0AM00320,0.0,99,0, Identities = 2255/2265 (99%), Gaps = 0/2265 (0%)
parentA.YER163C,hybrid.SPGP0AM00330,0.0,99,0, Identities = 693/699 (99%), Gaps = 0/699 (0%)
parentA.YER164W,hybrid.SPGP0AM00340,0.0,99,0, Identities = 4389/4407 (99%), Gaps = 0/4407 (0%)
parentA.YER165C-A,hybrid.SPGP0AM00360,9e-125,100,0, Identities = 240/240 (100%), Gaps = 0/240 (0%)
parentA.YER165W,hybrid.SPGP0AM00350,0.0,99,0, Identities = 1731/1734 (99%), Gaps = 0/1734 (0%)
parentA.YER166W,hybrid.SPGP0AM00360,0.0,99,0, Identities = 4701/4716 (99%), Gaps = 0/4716 (0%)
parentA.YER167W,hybrid.SPGP0AM00370,0.0,99,0, Identities = 2541/2556 (99%), Gaps = 0/2556 (0%)
parentA.YER168C,hybrid.SPGP0AM00380,0.0,99,0, Identities = 1634/1641 (99%), Gaps = 0/1641 (0%)
parentA.YER169W,hybrid.SPGP0AM00390,0.0,99,0, Identities = 2379/2391 (99%), Gaps = 0/2391 (0%)
parentA.YER170W,hybrid.SPGP0AM00400,0.0,99,0, Identities = 678/679 (99%), Gaps = 1/679 (0%)
parentA.YER171W,hybrid.SPGP0AM00410,0.0,99,0, Identities = 2334/2337 (99%), Gaps = 0/2337 (0%)
parentA.YER172C,hybrid.SPGP0AM00420,0.0,99,0, Identities = 6469/6492 (99%), Gaps = 0/6492 (0%)
parentA.YER172C-A,hybrid.SPGP0AM00430,0.0,99,0, Identities = 354/356 (99%), Gaps = 0/356 (0%)
parentA.YER173W,hybrid.SPGP0AM00430,0.0,99,0, Identities = 1972/1980 (99%), Gaps = 0/1980 (0%)
parentA.YER174C,hybrid.SPGP0AM00440,0.0,99,0, Identities = 730/735 (99%), Gaps = 0/735 (0%)
parentA.YER175C,hybrid.SPGP0AM00450,0.0,99,0, Identities = 899/900 (99%), Gaps = 0/900 (0%)
parentA.YER176W,hybrid.SPGP0AM00460,0.0,99,0, Identities = 3347/3366 (99%), Gaps = 0/3366 (0%)
parentA.YER177W,hybrid.SPGP0AM00470,0.0,99,0, Identities = 799/804 (99%), Gaps = 0/804 (0%)
parentA.YER178W,hybrid.SPGP0AM00480,0.0,99,0, Identities = 1260/1263 (99%), Gaps = 0/1263 (0%)
parentA.YER179W,hybrid.SPGP0AM00490,0.0,99,0, Identities = 1093/1097 (99%), Gaps = 0/1097 (0%)
parentA.YER180C,hybrid.SPGP0AM00500,0.0,99,0, Identities = 800/804 (99%), Gaps = 0/804 (0%)
parentA.YER180C-A,hybrid.SPGP0AM00510,1e-131,99,0, Identities = 256/258 (99%), Gaps = 0/258 (0%)
parentA.YER182W,hybrid.SPGP0AM00520,0.0,99,0, Identities = 728/735 (99%), Gaps = 0/735 (0%)
parentA.YER183C,hybrid.SPGP0AM00530,0.0,99,0, Identities = 634/636 (99%), Gaps = 0/636 (0%)
parentA.YER184C,hybrid.SPGP0AM00540,0.0,99,0, Identities = 2367/2385 (99%), Gaps = 0/2385 (0%)
parentA.YER185W,hybrid.SPGP0AM00550,0.0,99,0, Identities = 903/912 (99%), Gaps = 0/912 (0%)
parentA.YER186C,hybrid.SPGP0AM00560,3e-79,96,1, Identities = 174/181 (96%), Gaps = 1/181 (1%)
parentA.YER187W,hybrid.SPGP0AM00570,1e-169,92,0, Identities = 390/424 (92%), Gaps = 2/424 (0%)
parentA.YER188W,hybrid.SPGP0P03130,0.0,90,0, Identities = 647/719 (90%), Gaps = 2/719 (0%)
parentA.YER189W,hybrid.SPGP0AM00600,2e-132,89,4, Identities = 345/386 (89%), Gaps = 17/386 (4%)
parentA.YER190C-A,hybrid.SPGP0AM00620,2e-129,84,0, Identities = 403/480 (84%), Gaps = 0/480 (0%)
parentA.YER190C-B,hybrid.SPGP0AM00620,0.0,96,0, Identities = 465/483 (96%), Gaps = 0/483 (0%)
parentA.YER190W,hybrid.SPGP0AM00610,0.0,96,0, Identities = 1662/1725 (96%), Gaps = 0/1725 (0%)
parentA.YFL001W,hybrid.SPGP0AE00660,0.0,99,0, Identities = 1320/1329 (99%), Gaps = 0/1329 (0%)
parentA.YFL002C,hybrid.SPGP0AE00670,0.0,99,0, Identities = 1809/1821 (99%), Gaps = 0/1821 (0%)
parentA.YFL002W-A,hybrid.SPGP0A00410,3e-11,100,0, Identities = 38/38 (100%), Gaps = 0/38 (0%)
parentA.YFL002W-B,hybrid.SPGP0A00410,7e-12,100,0, Identities = 38/38 (100%), Gaps = 0/38 (0%)
parentA.YFL003C,hybrid.SPGP0AE00680,0.0,99,0, Identities = 1605/1611 (99%), Gaps = 0/1611 (0%)
parentA.YFL004W,hybrid.SPGP0AE00690,0.0,99,0, Identities = 2483/2487 (99%), Gaps = 0/2487 (0%)
parentA.YFL005W,hybrid.SPGP0AE00700,0.0,100,0, Identities = 648/648 (100%), Gaps = 0/648 (0%)
parentA.YFL007W,hybrid.SPGP0AE00700,0.0,99,0, Identities = 4763/4772 (99%), Gaps = 0/4772 (0%)
parentA.YFL008W,hybrid.SPGP0AE00710,0.0,99,0, Identities = 3627/3637 (99%), Gaps = 0/3637 (0%)
parentA.YFL009W,hybrid.SPGP0AE00720,0.0,99,0, Identities = 2335/2340 (99%), Gaps = 0/2340 (0%)
parentA.YFL010C,hybrid.SPGP0AE00730,0.0,99,0, Identities = 578/583 (99%), Gaps = 0/583 (0%)
parentA.YFL010W-A,hybrid.SPGP0AE00730,2e-51,98,0, Identities = 112/114 (98%), Gaps = 0/114 (0%)
parentA.YFL011W,hybrid.SPGP0AE00740,0.0,99,0, Identities = 1638/1641 (99%), Gaps = 0/1641 (0%)
parentA.YFL012W,hybrid.SPGP0AE00750,0.0,100,0, Identities = 447/447 (100%), Gaps = 0/447 (0%)
parentA.YFL012W-A,hybrid.SPGP0AE00760,1e-58,100,0, Identities = 121/121 (100%), Gaps = 0/121 (0%)
parentA.YFL013C,hybrid.SPGP0AE00760,0.0,99,0, Identities = 2076/2079 (99%), Gaps = 0/2079 (0%)
parentA.YFL013W-A,hybrid.SPGP0AE00760,0.0,99,0, Identities = 750/751 (99%), Gaps = 0/751 (0%)
parentA.YFL014W,hybrid.SPGP0AE00770,8e-175,100,0, Identities = 330/330 (100%), Gaps = 0/330 (0%)
parentA.YFL016C,hybrid.SPGP0AE00780,0.0,99,0, Identities = 1526/1536 (99%), Gaps = 0/1536 (0%)
parentA.YFL017C,hybrid.SPGP0AE00790,0.0,99,0, Identities = 478/480 (99%), Gaps = 0/480 (0%)
parentA.YFL017W-A,hybrid.SPGP0AE00800,3e-118,99,0, Identities = 232/234 (99%), Gaps = 0/234 (0%)
parentA.YFL018C,hybrid.SPGP0AE00810,0.0,99,0, Identities = 1481/1500 (99%), Gaps = 0/1500 (0%)
parentA.YFL020C,hybrid.SPGP0AE00820,0.0,99,0, Identities = 346/347 (99%), Gaps = 0/347 (0%)
parentA.YFL021C-A,hybrid.SPGP0AE00830,0.0,99,1, Identities = 647/656 (99%), Gaps = 6/656 (1%)
parentA.YFL021W,hybrid.SPGP0AE00830,0.0,99,1, Identities = 1522/1545 (99%), Gaps = 12/1545 (1%)
parentA.YFL022C,hybrid.SPGP0AE00840,0.0,99,0, Identities = 1509/1512 (99%), Gaps = 0/1512 (0%)
parentA.YFL023W,hybrid.SPGP0AE00860,0.0,100,0, Identities = 1249/1249 (100%), Gaps = 0/1249 (0%)
parentA.YFL024C,hybrid.SPGP0AE00870,0.0,99,0, Identities = 2489/2499 (99%), Gaps = 0/2499 (0%)
parentA.YFL025C,hybrid.SPGP0AE00880,0.0,99,0, Identities = 3089/3090 (99%), Gaps = 0/3090 (0%)
parentA.YFL026W,hybrid.SPGP0AE00890,0.0,99,0, Identities = 1293/1296 (99%), Gaps = 0/1296 (0%)
parentA.YFL027C,hybrid.SPGP0AE00900,0.0,99,0, Identities = 1492/1494 (99%), Gaps = 0/1494 (0%)
parentA.YFL028C,hybrid.SPGP0AE00910,0.0,99,0, Identities = 864/870 (99%), Gaps = 0/870 (0%)
parentA.YFL029C,hybrid.SPGP0AE00920,0.0,99,0, Identities = 1101/1107 (99%), Gaps = 0/1107 (0%)
parentA.YFL030W,hybrid.SPGP0AE00930,0.0,99,0, Identities = 1153/1158 (99%), Gaps = 0/1158 (0%)
parentA.YFL031W,hybrid.SPGP0AE00940,0.0,99,0, Identities = 685/693 (99%), Gaps = 0/693 (0%)
parentA.YFL033C,hybrid.SPGP0AE00950,0.0,99,0, Identities = 5284/5322 (99%), Gaps = 9/5322 (0%)
